Kepulauan Bangka Belitung,SLB,Laki-laki,704,67
Sulawesi Barat,SLB,Laki-laki,573,52
Maluku Utara,SLB,Laki-laki,545,54
Papua Barat,SLB,Laki-laki,126,41
Gorontalo,SLB,Laki-laki,576,6
Kalimantan Utara,SLB,Laki-laki,241,15
Luar Negeri,SLB,Laki-laki,0,0
Jawa Barat,SD,Perempuan,2167015,13115
Jawa Timur,SD,Perempuan,1360273,116798
Jawa Tengah,SD,Perempuan,1364955,107193
Sumatera Utara,SD,Perempuan,830656,77887
Banten,SD,Perempuan,57274,48842
Sulawesi Selatan,SD,Perempuan,443757,3959
Sumatera Selatan,SD,Perempuan,446732,35658
Jakarta,SD,Perempuan,39164,36522
Lampung,SD,Perempuan,403894,31879
Nusa Tenggara Timur,SD,Perempuan,365858,3502
Riau,SD,Perempuan,378881,35652
Sumatera Barat,SD,Perempuan,302874,27903
Kalimantan Barat,SD,Perempuan,281028,32918
Aceh,SD,Perempuan,234124,21759
Nusa Tenggara Barat,SD,Perempuan,245933,22471
Bali,SD,Perempuan,190586,14768
Kalimantan Timur,SD,Perempuan,196384,18365
Papua,SD,Perempuan,199587,175
Jambi,SD,Perempuan,186179,16303
Kalimantan Selatan,SD,Perempuan,180663,17061
Yogyakarta,SD,Perempuan,163292,15445
Sulawesi Tengah,SD,Perempuan,153021,12806
Sulawesi Tenggara,SD,Perempuan,141148,15267
Kalimantan Tengah,SD,Perempuan,136267,13479
Sulawesi Utara,SD,Perempuan,114567,11383
Maluku,SD,Perempuan,108007,8877
Kepulauan Riau,SD,Perempuan,108401,9812
Bengkulu,SD,Perempuan,101132,8932
Kepulauan Bangka Belitung,SD,Perempuan,75815,8033
Sulawesi Barat,SD,Perempuan,75442,6656
Maluku Utara,SD,Perempuan,76554,5937
Papua Barat,SD,Perempuan,64492,5622
Gorontalo,SD,Perempuan,5885,4605
Kalimantan Utara,SD,Perempuan,37172,3261
Luar Negeri,SD,Perempuan,5289,218
Jawa Barat,SD,Laki-laki,2321178,67764
Jawa Timur,SD,Laki-laki,1475281,68629
Jawa Tengah,SD,Laki-laki,1484871,57051
Sumatera Utara,SD,Laki-laki,897823,22182
Banten,SD,Laki-laki,618362,16505
Sulawesi Selatan,SD,Laki-laki,481254,1491
Sumatera Selatan,SD,Laki-laki,484946,17692
Jakarta,SD,Laki-laki,419662,15493
Lampung,SD,Laki-laki,43867,17004
Nusa Tenggara Timur,SD,Laki-laki,408537,10047
Riau,SD,Laki-laki,414516,1167
Sumatera Barat,SD,Laki-laki,334848,10749
Kalimantan Barat,SD,Laki-laki,310215,8178
Aceh,SD,Laki-laki,256135,14495
Nusa Tenggara Barat,SD,Laki-laki,267263,131
Bali,SD,Laki-laki,207302,9517
Kalimantan Timur,SD,Laki-laki,214729,943
Papua,SD,Laki-laki,239929,7631
Jambi,SD,Laki-laki,202261,744
Kalimantan Selatan,SD,Laki-laki,198058,7337
Yogyakarta,SD,Laki-laki,178039,624
Sulawesi Tengah,SD,Laki-laki,166421,5885
Sulawesi Tenggara,SD,Laki-laki,152335,7466
Kalimantan Tengah,SD,Laki-laki,150088,2982
Sulawesi Utara,SD,Laki-laki,125726,4154
Maluku,SD,Laki-laki,119321,7199
Kepulauan Riau,SD,Laki-laki,117438,4345
Bengkulu,SD,Laki-laki,112068,3767
Kepulauan Bangka Belitung,SD,Laki-laki,8392,3913
Sulawesi Barat,SD,Laki-laki,83005,2624
Maluku Utara,SD,Laki-laki,83351,152
Papua Barat,SD,Laki-laki,71367,256
Gorontalo,SD,Laki-laki,63528,2411
Kalimantan Utara,SD,Laki-laki,40798,2133
Luar Negeri,SD,Laki-laki,5687,135
Jawa Barat,SMP,Perempuan,875048,477
Jawa Timur,SMP,Perempuan,598171,43351
Jawa Tengah,SMP,Perempuan,582757,39207
Sumatera Utara,SMP,Perempuan,324126,27808
Banten,SMP,Perempuan,204469,18664
Sulawesi Selatan,SMP,Perempuan,190325,16854
Sumatera Selatan,SMP,Perempuan,175581,11319
Jakarta,SMP,Perempuan,179014,13467
Lampung,SMP,Perempuan,155248,13565
Nusa Tenggara Timur,SMP,Perempuan,168677,16239
Riau,SMP,Perempuan,128793,13168
Sumatera Barat,SMP,Perempuan,107815,11489
Kalimantan Barat,SMP,Perempuan,118165,13338
Aceh,SMP,Perempuan,91159,9348
Nusa Tenggara Barat,SMP,Perempuan,85154,84
Bali,SMP,Perempuan,93502,613
Kalimantan Timur,SMP,Perempuan,76019,5722
Papua,SMP,Perempuan,55167,6557
Jambi,SMP,Perempuan,62197,5787
Kalimantan Selatan,SMP,Perempuan,58063,6172
Yogyakarta,SMP,Perempuan,66206,6449
Sulawesi Tengah,SMP,Perempuan,64137,5129
Sulawesi Tenggara,SMP,Perempuan,62134,545
Kalimantan Tengah,SMP,Perempuan,535,5864
Sulawesi Utara,SMP,Perempuan,58915,5398
Maluku,SMP,Perempuan,46789,4276
Kepulauan Riau,SMP,Perempuan,42778,4463
Bengkulu,SMP,Perempuan,44152,3334
Kepulauan Bangka Belitung,SMP,Perempuan,31901,2723
Sulawesi Barat,SMP,Perempuan,30132,2963
Maluku Utara,SMP,Perempuan,29816,2693
Papua Barat,SMP,Perempuan,22747,1959
Gorontalo,SMP,Perempuan,25815,215
Kalimantan Utara,SMP,Perempuan,15135,1286
Luar Negeri,SMP,Perempuan,2287,149
Jawa Barat,SMP,Laki-laki,906418,37128
Jawa Timur,SMP,Laki-laki,648845,34814
Jawa Tengah,SMP,Laki-laki,60185,29842
Sumatera Utara,SMP,Laki-laki,338245,13305
Banten,SMP,Laki-laki,21718,9755
Sulawesi Selatan,SMP,Laki-laki,190206,7372
Sumatera Selatan,SMP,Laki-laki,177482,9063
Jakarta,SMP,Laki-laki,182803,8043
Lampung,SMP,Laki-laki,159016,10491
Nusa Tenggara Timur,SMP,Laki-laki,164321,5548
Riau,SMP,Laki-laki,132314,5185
Sumatera Barat,SMP,Laki-laki,109263,7555
Kalimantan Barat,SMP,Laki-laki,117312,4271
Aceh,SMP,Laki-laki,100394,7889
Nusa Tenggara Barat,SMP,Laki-laki,92782,5906
Bali,SMP,Laki-laki,100934,5528
Kalimantan Timur,SMP,Laki-laki,79435,32
Papua,SMP,Laki-laki,67039,3718
Jambi,SMP,Laki-laki,64036,3895
Kalimantan Selatan,SMP,Laki-laki,61792,3662
Yogyakarta,SMP,Laki-laki,6519,4168
Sulawesi Tengah,SMP,Laki-laki,65215,3627
Sulawesi Tenggara,SMP,Laki-laki,65927,3181
Kalimantan Tengah,SMP,Laki-laki,5517,2441
Sulawesi Utara,SMP,Laki-laki,60937,2363
Maluku,SMP,Laki-laki,50138,3365
Kepulauan Riau,SMP,Laki-laki,43851,2303
Bengkulu,SMP,Laki-laki,45438,1657
Kepulauan Bangka Belitung,SMP,Laki-laki,30554,1943
Sulawesi Barat,SMP,Laki-laki,30947,1915
Maluku Utara,SMP,Laki-laki,3003,1027
Papua Barat,SMP,Laki-laki,24524,1187
Gorontalo,SMP,Laki-laki,24425,137
Kalimantan Utara,SMP,Laki-laki,15669,1067
Luar Negeri,SMP,Laki-laki,2282,172
Jawa Barat,SMA,Perempuan,389963,19235
Jawa Timur,SMA,Perempuan,299238,16985
Jawa Tengah,SMA,Perempuan,248252,12923
Sumatera Utara,SMA,Perempuan,202787,13822
Banten,SMA,Perempuan,98774,8805
Sulawesi Selatan,SMA,Perempuan,130677,9343
Sumatera Selatan,SMA,Perempuan,109515,5278
Jakarta,SMA,Perempuan,9088,6553
Lampung,SMA,Perempuan,84813,7016
Nusa Tenggara Timur,SMA,Perempuan,99289,10577
Riau,SMA,Perempuan,83008,7382
Sumatera Barat,SMA,Perempuan,83545,6541
Kalimantan Barat,SMA,Perempuan,64432,8437
Aceh,SMA,Perempuan,74226,4373
Nusa Tenggara Barat,SMA,Perempuan,52982,3885
Bali,SMA,Perempuan,42466,2546
Kalimantan Timur,SMA,Perempuan,39712,2765
Papua,SMA,Perempuan,28481,3535
Jambi,SMA,Perempuan,40447,2563
Kalimantan Selatan,SMA,Perempuan,35262,2733
Yogyakarta,SMA,Perempuan,38349,3643
Sulawesi Tengah,SMA,Perempuan,46683,2376
Sulawesi Tenggara,SMA,Perempuan,32052,2718
Kalimantan Tengah,SMA,Perempuan,29654,2915
Sulawesi Utara,SMA,Perempuan,30589,3804
Maluku,SMA,Perempuan,35325,2454
Kepulauan Riau,SMA,Perempuan,23024,2427
Bengkulu,SMA,Perempuan,26616,1876
Kepulauan Bangka Belitung,SMA,Perempuan,16069,1156
Sulawesi Barat,SMA,Perempuan,19485,1671
Maluku Utara,SMA,Perempuan,144,1141
Papua Barat,SMA,Perempuan,13303,894
Gorontalo,SMA,Perempuan,15322,1316
Kalimantan Utara,SMA,Perempuan,8463,639
Luar Negeri,SMA,Perempuan,382,60
Jawa Barat,SMA,Laki-laki,300.104,16137
Jawa Timur,SMA,Laki-laki,233.819,15237
Jawa Tengah,SMA,Laki-laki,151.784,11326
Sumatera Utara,SMA,Laki-laki,162.274,7728
Banten,SMA,Laki-laki,83.013,5637
Sulawesi Selatan,SMA,Laki-laki,101.916,4655
Sumatera Selatan,SMA,Laki-laki,93.172,4579
Jakarta,SMA,Laki-laki,79.757,403
Lampung,SMA,Laki-laki,66.561,6206
Nusa Tenggara Timur,SMA,Laki-laki,80.344,4293
Riau,SMA,Laki-laki,67.056,3249
Sumatera Barat,SMA,Laki-laki,60.307,4776
Kalimantan Barat,SMA,Laki-laki,55.516,2902
Aceh,SMA,Laki-laki,61.823,4292
Nusa Tenggara Barat,SMA,Laki-laki,48.966,3044
Bali,SMA,Laki-laki,43.886,2892
Kalimantan Timur,SMA,Laki-laki,32.225,1817
Papua,SMA,Laki-laki,32.354,2016
Jambi,SMA,Laki-laki,34.936,1845
Kalimantan Selatan,SMA,Laki-laki,30.135,2086
Yogyakarta,SMA,Laki-laki,32.307,2937
Sulawesi Tengah,SMA,Laki-laki,42.016,1882
Sulawesi Tenggara,SMA,Laki-laki,23.224,1657
Kalimantan Tengah,SMA,Laki-laki,26.665,1658
Sulawesi Utara,SMA,Laki-laki,285,1807
Maluku,SMA,Laki-laki,33.589,1756
Kepulauan Riau,SMA,Laki-laki,18.708,1423
Bengkulu,SMA,Laki-laki,21.601,1047
Kepulauan Bangka Belitung,SMA,Laki-laki,12.592,857
Sulawesi Barat,SMA,Laki-laki,18.544,1207
Maluku Utara,SMA,Laki-laki,11.519,590
Papua Barat,SMA,Laki-laki,13.089,641
Gorontalo,SMA,Laki-laki,11.521,836
Kalimantan Utara,SMA,Laki-laki,7.541,511
Luar Negeri,SMA,Laki-laki,330,74
Jawa Barat,SMK,Perempuan,455385,24192
Jawa Timur,SMK,Perempuan,299424,20878
Jawa Tengah,SMK,Perempuan,325662,20681
Sumatera Utara,SMK,Perempuan,126534,10469
Banten,SMK,Perempuan,109895,5812
Sulawesi Selatan,SMK,Perempuan,54578,4466
Sumatera Selatan,SMK,Perempuan,45916,5744
Jakarta,SMK,Perempuan,104487,507
Lampung,SMK,Perempuan,59562,3381
Nusa Tenggara Timur,SMK,Perempuan,34401,4121
Riau,SMK,Perempuan,38128,4532
Sumatera Barat,SMK,Perempuan,36069,5818
Kalimantan Barat,SMK,Perempuan,29333,492
Aceh,SMK,Perempuan,21401,3016
Nusa Tenggara Barat,SMK,Perempuan,26926,192
Bali,SMK,Perempuan,43605,2836
Kalimantan Timur,SMK,Perempuan,31566,2165
Papua,SMK,Perempuan,11301,2329
Jambi,SMK,Perempuan,20849,2565
Kalimantan Selatan,SMK,Perempuan,23382,2052
Yogyakarta,SMK,Perempuan,20848,1814
Sulawesi Tengah,SMK,Perempuan,14298,3561
Sulawesi Tenggara,SMK,Perempuan,38779,1554
Kalimantan Tengah,SMK,Perempuan,14048,2343
Sulawesi Utara,SMK,Perempuan,23858,1418
Maluku,SMK,Perempuan,9476,1538
Kepulauan Riau,SMK,Perempuan,12197,1499
Bengkulu,SMK,Perempuan,10894,1255
Kepulauan Bangka Belitung,SMK,Perempuan,12098,1154
Sulawesi Barat,SMK,Perempuan,7857,884
Maluku Utara,SMK,Perempuan,10922,1036
Papua Barat,SMK,Perempuan,519,788
Gorontalo,SMK,Perempuan,8416,676
Kalimantan Utara,SMK,Perempuan,4128,370
Luar Negeri,SMK,Perempuan,0,0
Jawa Barat,SMK,Laki-laki,599636,262
Jawa Timur,SMK,Laki-laki,431017,21826
Jawa Tengah,SMK,Laki-laki,444685,22623
Sumatera Utara,SMK,Laki-laki,167628,7978
Banten,SMK,Laki-laki,13959,4229
Sulawesi Selatan,SMK,Laki-laki,74844,2822
Sumatera Selatan,SMK,Laki-laki,64038,5689
Jakarta,SMK,Laki-laki,112666,4512
Lampung,SMK,Laki-laki,7737,3382
Nusa Tenggara Timur,SMK,Laki-laki,42952,246
Riau,SMK,Laki-laki,53484,2789
Sumatera Barat,SMK,Laki-laki,49461,5133
Kalimantan Barat,SMK,Laki-laki,34579,2608
Aceh,SMK,Laki-laki,32368,3483
Nusa Tenggara Barat,SMK,Laki-laki,41268,1927
Bali,SMK,Laki-laki,52458,2841
Kalimantan Timur,SMK,Laki-laki,42385,162
Papua,SMK,Laki-laki,19421,1762
Jambi,SMK,Laki-laki,2778,2197
Kalimantan Selatan,SMK,Laki-laki,31873,1583
Yogyakarta,SMK,Laki-laki,23829,1383
Sulawesi Tengah,SMK,Laki-laki,17648,331
Sulawesi Tenggara,SMK,Laki-laki,49477,1086
Kalimantan Tengah,SMK,Laki-laki,18416,1756
Sulawesi Utara,SMK,Laki-laki,25735,867
Maluku,SMK,Laki-laki,11613,1279
Kepulauan Riau,SMK,Laki-laki,17107,1007
Bengkulu,SMK,Laki-laki,16343,987
Kepulauan Bangka Belitung,SMK,Laki-laki,13923,1017
Sulawesi Barat,SMK,Laki-laki,8826,755
Maluku Utara,SMK,Laki-laki,12614,659
Papua Barat,SMK,Laki-laki,7459,741
Gorontalo,SMK,Laki-laki,10299,493
Kalimantan Utara,SMK,Laki-laki,4818,374
Luar Negeri,SMK,Laki-laki,0,1
Jawa Barat,SLB,Perempuan,9088,2887
Jawa Timur,SLB,Perempuan,7643,2482
Jawa Tengah,SLB,Perempuan,6828,1874
Sumatera Utara,SLB,Perempuan,1874,525
Banten,SLB,Perempuan,2021,857
Sulawesi Selatan,SLB,Perempuan,1955,352
Sumatera Selatan,SLB,Perempuan,881,741
Jakarta,SLB,Perempuan,2206,272
Lampung,SLB,Perempuan,742,421
Nusa Tenggara Timur,SLB,Perempuan,1069,666
Riau,SLB,Perempuan,108,389
Sumatera Barat,SLB,Perempuan,2338,811
Kalimantan Barat,SLB,Perempuan,482,1092
Aceh,SLB,Perempuan,1279,402
Nusa Tenggara Barat,SLB,Perempuan,1324,165
Bali,SLB,Perempuan,735,210
Kalimantan Timur,SLB,Perempuan,742,396
Papua,SLB,Perempuan,253,260
Jambi,SLB,Perempuan,643,271
Kalimantan Selatan,SLB,Perempuan,784,180
Yogyakarta,SLB,Perempuan,487,375
Sulawesi Tengah,SLB,Perempuan,1151,868
Sulawesi Tenggara,SLB,Perempuan,2026,185
Kalimantan Tengah,SLB,Perempuan,394,204
Sulawesi Utara,SLB,Perempuan,533,115
Maluku,SLB,Perempuan,330,73
Kepulauan Riau,SLB,Perempuan,480,196
Bengkulu,SLB,Perempuan,467,172
Kepulauan Bangka Belitung,SLB,Perempuan,531,169
Sulawesi Barat,SLB,Perempuan,387,179
Maluku Utara,SLB,Perempuan,356,143
Papua Barat,SLB,Perempuan,85,105
Gorontalo,SLB,Perempuan,380,25
Kalimantan Utara,SLB,Perempuan,122,27
Luar Negeri,SLB,Perempuan,0,0
Jawa Barat,SLB,Laki-laki,13109,1263
Jawa Timur,SLB,Laki-laki,11168,894
Jawa Tengah,SLB,Laki-laki,9824,818
Sumatera Utara,SLB,Laki-laki,2665,125
Banten,SLB,Laki-laki,3256,279
Sulawesi Selatan,SLB,Laki-laki,2824,105
Sumatera Selatan,SLB,Laki-laki,1478,282
Jakarta,SLB,Laki-laki,3428,139
Lampung,SLB,Laki-laki,1052,196
Nusa Tenggara Timur,SLB,Laki-laki,1446,205
Riau,SLB,Laki-laki,1901,119
Sumatera Barat,SLB,Laki-laki,399,297
Kalimantan Barat,SLB,Laki-laki,853,199
Aceh,SLB,Laki-laki,1989,224
Nusa Tenggara Barat,SLB,Laki-laki,1868,65
Bali,SLB,Laki-laki,119,139
Kalimantan Timur,SLB,Laki-laki,148,173
Papua,SLB,Laki-laki,351,98
Jambi,SLB,Laki-laki,1095,90
Kalimantan Selatan,SLB,Laki-laki,1296,66
Yogyakarta,SLB,Laki-laki,839,126
Sulawesi Tengah,SLB,Laki-laki,1778,372
Sulawesi Tenggara,SLB,Laki-laki,312,67
Kalimantan Tengah,SLB,Laki-laki,623,60
Sulawesi Utara,SLB,Laki-laki,787,31
Maluku,SLB,Laki-laki,562,36
Kepulauan Riau,SLB,Laki-laki,762,63
Bengkulu,SLB,Laki-laki,751,39
Kepulauan Bangka Belitung,SLB,Laki-laki,741,76
Sulawesi Barat,SLB,Laki-laki,567,60
Maluku Utara,SLB,Laki-laki,539,55
Papua Barat,SLB,Laki-laki,125,44
Gorontalo,SLB,Laki-laki,586,6
Kalimantan Utara,SLB,Laki-laki,239,14
Luar Negeri,SLB,Laki-laki,0,0
Jawa Barat,SD,Perempuan,2182870,139223
Jawa Timur,SD,Perempuan,1374570,12669
Jawa Tengah,SD,Perempuan,1376858,116209
Sumatera Utara,SD,Perempuan,8451,83097
Banten,SD,Perempuan,577436,52045
Sulawesi Selatan,SD,Perempuan,454564,42456
Sumatera Selatan,SD,Perempuan,449334,37258
Jakarta,SD,Perempuan,396572,33265
Lampung,SD,Perempuan,405864,381
Nusa Tenggara Timur,SD,Perempuan,378495,37
Riau,SD,Perempuan,381895,37071
Sumatera Barat,SD,Perempuan,307819,35434
Kalimantan Barat,SD,Perempuan,285268,28474
Aceh,SD,Perempuan,231054,22471
Nusa Tenggara Barat,SD,Perempuan,24539,2311
Bali,SD,Perempuan,192847,15094
Kalimantan Timur,SD,Perempuan,197737,19165
Papua,SD,Perempuan,187009,1848
Jambi,SD,Perempuan,193664,18416
Kalimantan Selatan,SD,Perempuan,182048,16131
Yogyakarta,SD,Perempuan,169826,16583
Sulawesi Tengah,SD,Perempuan,158837,1367
Sulawesi Tenggara,SD,Perempuan,140593,15906
Kalimantan Tengah,SD,Perempuan,138279,15261
Sulawesi Utara,SD,Perempuan,119724,12228
Maluku,SD,Perempuan,109931,8652
Kepulauan Riau,SD,Perempuan,103684,10231
Bengkulu,SD,Perempuan,107939,9007
Kepulauan Bangka Belitung,SD,Perempuan,78296,8524
Sulawesi Barat,SD,Perempuan,76115,7012
Maluku Utara,SD,Perempuan,75718,6662
Papua Barat,SD,Perempuan,6193,5969
Gorontalo,SD,Perempuan,64396,4506
Kalimantan Utara,SD,Perempuan,3769,3262
Luar Negeri,SD,Perempuan,3705,132
Jawa Barat,SD,Laki-laki,2342622,81506
Jawa Timur,SD,Laki-laki,1495576,84188
Jawa Tengah,SD,Laki-laki,1505087,71849
Sumatera Utara,SD,Laki-laki,916745,26881
Banten,SD,Laki-laki,624025,20357
Sulawesi Selatan,SD,Laki-laki,495436,17627
Sumatera Selatan,SD,Laki-laki,490377,21079
Jakarta,SD,Laki-laki,426468,20741
Lampung,SD,Laki-laki,441425,1814
Nusa Tenggara Timur,SD,Laki-laki,423067,12657
Riau,SD,Laki-laki,419119,14068
Sumatera Barat,SD,Laki-laki,340963,9874
Kalimantan Barat,SD,Laki-laki,316375,11615
Aceh,SD,Laki-laki,254258,17752
Nusa Tenggara Barat,SD,Laki-laki,267604,16759
Bali,SD,Laki-laki,209823,1122
Kalimantan Timur,SD,Laki-laki,216925,11502
Papua,SD,Laki-laki,204344,9494
Jambi,SD,Laki-laki,233724,9509
Kalimantan Selatan,SD,Laki-laki,200295,8098
Yogyakarta,SD,Laki-laki,185873,8603
Sulawesi Tengah,SD,Laki-laki,173082,7029
Sulawesi Tenggara,SD,Laki-laki,152498,9123
Kalimantan Tengah,SD,Laki-laki,152348,3807
Sulawesi Utara,SD,Laki-laki,131796,5265
Maluku,SD,Laki-laki,121904,8493
Kepulauan Riau,SD,Laki-laki,115321,5464
Bengkulu,SD,Laki-laki,117252,4169
Kepulauan Bangka Belitung,SD,Laki-laki,87284,4949
Sulawesi Barat,SD,Laki-laki,84053,3531
Maluku Utara,SD,Laki-laki,83152,1973
Papua Barat,SD,Laki-laki,67057,2928
Gorontalo,SD,Laki-laki,7162,2962
Kalimantan Utara,SD,Laki-laki,41599,2422
Luar Negeri,SD,Laki-laki,4083,88
Jawa Barat,SMP,Perempuan,882958,46362
Jawa Timur,SMP,Perempuan,606202,43658
Jawa Tengah,SMP,Perempuan,592986,39656
Sumatera Utara,SMP,Perempuan,324591,27423
Banten,SMP,Perempuan,207094,18333
Sulawesi Selatan,SMP,Perempuan,19552,16434
Sumatera Selatan,SMP,Perempuan,176521,11158
Jakarta,SMP,Perempuan,182159,12784
Lampung,SMP,Perempuan,157007,13056
Nusa Tenggara Timur,SMP,Perempuan,166371,1617
Riau,SMP,Perempuan,127864,1307
Sumatera Barat,SMP,Perempuan,107384,13348
Kalimantan Barat,SMP,Perempuan,118727,11429
Aceh,SMP,Perempuan,93632,8974
Nusa Tenggara Barat,SMP,Perempuan,87313,8117
Bali,SMP,Perempuan,94458,6027
Kalimantan Timur,SMP,Perempuan,76026,5725
Papua,SMP,Perempuan,62092,6269
Jambi,SMP,Perempuan,54511,5971
Kalimantan Selatan,SMP,Perempuan,58535,6029
Yogyakarta,SMP,Perempuan,66528,5642
Sulawesi Tengah,SMP,Perempuan,63859,5192
Sulawesi Tenggara,SMP,Perempuan,62889,5306
Kalimantan Tengah,SMP,Perempuan,53696,6194
Sulawesi Utara,SMP,Perempuan,59765,5366
Maluku,SMP,Perempuan,47099,4047
Kepulauan Riau,SMP,Perempuan,43945,4434
Bengkulu,SMP,Perempuan,41132,3197
Kepulauan Bangka Belitung,SMP,Perempuan,32424,2577
Sulawesi Barat,SMP,Perempuan,29776,2866
Maluku Utara,SMP,Perempuan,2943,2815
Papua Barat,SMP,Perempuan,25978,1905
Gorontalo,SMP,Perempuan,22302,2026
Kalimantan Utara,SMP,Perempuan,15348,1217
Luar Negeri,SMP,Perempuan,162,111
Jawa Barat,SMP,Laki-laki,919259,39932
Jawa Timur,SMP,Laki-laki,66059,38523
Jawa Tengah,SMP,Laki-laki,614738,33146
Sumatera Utara,SMP,Laki-laki,3396,14959
Banten,SMP,Laki-laki,222048,10974
Sulawesi Selatan,SMP,Laki-laki,19579,7999
Sumatera Selatan,SMP,Laki-laki,178923,9945
Jakarta,SMP,Laki-laki,186305,11519
Lampung,SMP,Laki-laki,161028,8844
Nusa Tenggara Timur,SMP,Laki-laki,163439,6609
Riau,SMP,Laki-laki,131817,5832
Sumatera Barat,SMP,Laki-laki,109275,4812
Kalimantan Barat,SMP,Laki-laki,117069,8128
Aceh,SMP,Laki-laki,102613,8622
Nusa Tenggara Barat,SMP,Laki-laki,94801,6564
Bali,SMP,Laki-laki,102723,6004
Kalimantan Timur,SMP,Laki-laki,79859,3652
Papua,SMP,Laki-laki,64738,416
Jambi,SMP,Laki-laki,67592,4251
Kalimantan Selatan,SMP,Laki-laki,62559,4709
Yogyakarta,SMP,Laki-laki,65491,4312
Sulawesi Tengah,SMP,Laki-laki,65089,4036
Sulawesi Tenggara,SMP,Laki-laki,66425,3537
Kalimantan Tengah,SMP,Laki-laki,54753,2706
Sulawesi Utara,SMP,Laki-laki,61924,275
Maluku,SMP,Laki-laki,50078,3613
Kepulauan Riau,SMP,Laki-laki,45101,2665
Bengkulu,SMP,Laki-laki,42459,1766
Kepulauan Bangka Belitung,SMP,Laki-laki,31035,2115
Sulawesi Barat,SMP,Laki-laki,30548,2179
Maluku Utara,SMP,Laki-laki,298,1176
Papua Barat,SMP,Laki-laki,24746,1293
Gorontalo,SMP,Laki-laki,24046,1516
Kalimantan Utara,SMP,Laki-laki,15735,1145
Luar Negeri,SMP,Laki-laki,1586,141
Jawa Barat,SMA,Perempuan,366876,18269
Jawa Timur,SMA,Perempuan,292243,17292
Jawa Tengah,SMA,Perempuan,24417,13479
Sumatera Utara,SMA,Perempuan,201331,13772
Banten,SMA,Perempuan,9725,8985
Sulawesi Selatan,SMA,Perempuan,130491,9205
Sumatera Selatan,SMA,Perempuan,109044,5034
Jakarta,SMA,Perempuan,88952,6443
Lampung,SMA,Perempuan,8349,6228
Nusa Tenggara Timur,SMA,Perempuan,97138,10241
Riau,SMA,Perempuan,80845,7319
Sumatera Barat,SMA,Perempuan,82792,8789
Kalimantan Barat,SMA,Perempuan,62374,657
Aceh,SMA,Perempuan,74536,4468
Nusa Tenggara Barat,SMA,Perempuan,54631,3713
Bali,SMA,Perempuan,41594,2606
Kalimantan Timur,SMA,Perempuan,38326,2644
Papua,SMA,Perempuan,39996,3407
Jambi,SMA,Perempuan,2745,2543
Kalimantan Selatan,SMA,Perempuan,33999,3696
Yogyakarta,SMA,Perempuan,37419,2519
Sulawesi Tengah,SMA,Perempuan,45989,2412
Sulawesi Tenggara,SMA,Perempuan,31569,2612
Kalimantan Tengah,SMA,Perempuan,28129,2706
Sulawesi Utara,SMA,Perempuan,28871,3753
Maluku,SMA,Perempuan,352,2327
Kepulauan Riau,SMA,Perempuan,26526,2392
Bengkulu,SMA,Perempuan,21156,1611
Kepulauan Bangka Belitung,SMA,Perempuan,14821,1014
Sulawesi Barat,SMA,Perempuan,19044,1633
Maluku Utara,SMA,Perempuan,13529,1147
Papua Barat,SMA,Perempuan,1479,866
Gorontalo,SMA,Perempuan,1284,1229
Kalimantan Utara,SMA,Perempuan,8483,621
Luar Negeri,SMA,Perempuan,335,51
Jawa Barat,SMA,Laki-laki,278562,16343
Jawa Timur,SMA,Laki-laki,230445,16511
Jawa Tengah,SMA,Laki-laki,149759,12507
Sumatera Utara,SMA,Laki-laki,161716,8415
Banten,SMA,Laki-laki,8236,6316
Sulawesi Selatan,SMA,Laki-laki,103551,503
Sumatera Selatan,SMA,Laki-laki,92456,4714
Jakarta,SMA,Laki-laki,78077,6279
Lampung,SMA,Laki-laki,65706,4289
Nusa Tenggara Timur,SMA,Laki-laki,79693,4699
Riau,SMA,Laki-laki,65127,3478
Sumatera Barat,SMA,Laki-laki,60228,329
Kalimantan Barat,SMA,Laki-laki,53852,4974
Aceh,SMA,Laki-laki,62847,4705
Nusa Tenggara Barat,SMA,Laki-laki,50462,3268
Bali,SMA,Laki-laki,43262,3242
Kalimantan Timur,SMA,Laki-laki,30711,1857
Papua,SMA,Laki-laki,3446,214
Jambi,SMA,Laki-laki,31462,2058
Kalimantan Selatan,SMA,Laki-laki,28953,3264
Yogyakarta,SMA,Laki-laki,31882,2028
Sulawesi Tengah,SMA,Laki-laki,4195,2055
Sulawesi Tenggara,SMA,Laki-laki,22587,1787
Kalimantan Tengah,SMA,Laki-laki,25935,1664
Sulawesi Utara,SMA,Laki-laki,27184,2021
Maluku,SMA,Laki-laki,33355,1834
Kepulauan Riau,SMA,Laki-laki,21598,1508
Bengkulu,SMA,Laki-laki,17458,962
Kepulauan Bangka Belitung,SMA,Laki-laki,11917,874
Sulawesi Barat,SMA,Laki-laki,18087,1396
Maluku Utara,SMA,Laki-laki,10795,613
Papua Barat,SMA,Laki-laki,11213,689
Gorontalo,SMA,Laki-laki,12716,891
Kalimantan Utara,SMA,Laki-laki,7551,542
Luar Negeri,SMA,Laki-laki,303,69
Jawa Barat,SMK,Perempuan,423854,22706
Jawa Timur,SMK,Perempuan,288265,20832
Jawa Tengah,SMK,Perempuan,31698,20827
Sumatera Utara,SMK,Perempuan,125424,1046
Banten,SMK,Perempuan,104715,5852
